Invoice ID,Customer ID,Gender,Product_Name,Category,Unit price,Quantity,Tax 5%,Total,Date,Payment_Method
214-30-2776,C-23-1-318,Female,Wall Clock,Home_and_lifestyle,34.49,5,8.6225,181.0725,21/1/2023,CB Pay
746-04-1077,C-23-1-319,Female,Sunscreen,Health_and_beauty,84.63,10,42.315,888.615,17/1/2023,Wave Pay
448-34-8700,C-23-1-320,Male,Sunglasses,Fashion_accessories,36.91,7,12.9185,271.2885,26/1/2023,AYA Pay
452-04-8808,C-23-1-321,Male,Sunglasses,Fashion_accessories,87.08,7,30.478,640.038,18/1/2023,KBZ Pay
883-69-1285,C-23-1-322,Male,USB Cable,Electronic_accessories,49.92,2,4.992,104.832,7/1/2023,CB Pay
518-71-6847,C-23-1-323,Male,Cookies,Food_and_beverages,26.6,6,7.98,167.58,18/1/2023,Cash
156-20-0370,C-23-1-324,Female,Watch,Fashion_accessories,25.45,1,1.2725,26.7225,22/1/2023,Wave Pay
151-33-7434,C-23-1-325,Female,Chips,Food_and_beverages,67.77,1,3.3885,71.1585,10/1/2023,Wave Pay
374-38-5555,C-23-1-326,Female,Scarf,Fashion_accessories,63.71,5,15.9275,334.4775,31/1/2023,KBZ Pay
764-44-8999,C-23-1-327,Female,Running Shoes,Sports_and_travel,14.76,2,1.476,30.996,11/1/2023,AYA Pay
552-44-5977,C-23-1-328,Male,USB Cable,Electronic_accessories,62.0,8,24.8,520.8,3/1/2023,Card
430-53-4718,C-23-1-329,Male,USB Cable,Electronic_accessories,75.37,8,30.148,633.108,9/1/2023,Card
602-16-6955,C-23-1-330,Female,Face Wash,Health_and_beauty,76.6,10,38.3,804.3,25/1/2023,Cash
690-01-6631,C-23-1-331,Male,Sunglasses,Fashion_accessories,17.49,10,8.745,183.645,18/1/2023,Cash
303-96-2227,C-23-1-332,Female,Shampoo,Health_and_beauty,97.38,10,48.69,1022.49,22/1/2023,Cash
226-31-3081,C-23-1-333,Female,Cushion,Home_and_lifestyle,15.28,5,3.82,80.22,20/1/2023,Card
699-14-3026,C-23-1-334,Male,Cookies,Food_and_beverages,85.39,7,29.8865,627.6165,31/1/2023,AYA Pay
315-22-5665,C-23-1-335,Female,Hat,Fashion_accessories,73.56,10,36.78,772.38,29/1/2023,CB Pay
300-71-4605,C-23-1-336,Male,Wall Clock,Home_and_lifestyle,86.04,5,21.51,451.71,20/1/2023,AYA Pay
183-56-6882,C-23-1-337,Female,Power Bank,Electronic_accessories,99.42,4,19.884,417.564,31/1/2023,KBZ Pay
232-16-2483,C-23-1-338,Female,Power Bank,Electronic_accessories,68.12,1,3.406,71.526,4/1/2023,Cash
333-73-7901,C-23-1-339,Female,Picture Frame,Home_and_lifestyle,54.92,8,21.968,461.328,16/1/2023,AYA Pay
554-53-8700,C-23-1-340,Male,Hat,Fashion_accessories,56.11,2,5.611,117.831,27/1/2023,KBZ Pay
228-96-1411,C-23-1-341,Female,Running Shoes,Sports_and_travel,98.7,8,39.48,829.08,17/1/2023,AYA Pay
617-15-4209,C-23-1-342,Male,Sunscreen,Health_and_beauty,15.37,2,1.537,32.277,4/1/2023,Card
574-22-5561,C-23-1-343,Female,Cushion,Home_and_lifestyle,82.63,10,41.315,867.615,22/1/2023,Wave Pay
326-78-5178,C-23-1-344,Male,Power Bank,Electronic_accessories,91.4,7,31.99,671.79,29/1/2023,Cash
778-71-5554,C-23-1-345,Male,USB Cable,Electronic_accessories,15.43,1,0.7715,16.2015,15/1/2023,KBZ Pay
399-46-5918,C-23-1-346,Female,Yoga Mat,Sports_and_travel,85.98,8,34.392,722.232,11/1/2023,AYA Pay
120-06-4233,C-23-1-347,Male,Sunscreen,Health_and_beauty,30.61,6,9.183,192.843,6/1/2023,Wave Pay
285-68-5083,C-23-1-348,Female,Face Wash,Health_and_beauty,24.74,3,3.711,77.931,31/1/2023,Card
803-83-5989,C-23-1-349,Male,Earphones,Electronic_accessories,55.73,6,16.719,351.099,30/1/2023,Card
838-78-4295,C-23-1-350,Female,USB Cable,Electronic_accessories,33.47,2,3.347,70.287,6/1/2023,Wave Pay
393-65-2792,C-23-1-351,Male,Water Bottle,Sports_and_travel,89.48,10,44.74,939.54,16/1/2023,AYA Pay
796-12-2025,C-23-1-352,Male,Water Bottle,Sports_and_travel,62.12,10,31.06,652.26,1/1/2023,Wave Pay
841-35-6630,C-23-1-353,Female,Backpack,Sports_and_travel,75.91,6,22.773,478.233,23/1/2023,Card
732-94-0499,C-23-1-354,Female,Cushion,Home_and_lifestyle,41.65,10,20.825,437.325,19/1/2023,Cash
263-10-3913,C-23-1-355,Male,Body Lotion,Health_and_beauty,49.04,9,22.068,463.428,7/1/2023,Card
829-49-1914,C-23-1-356,Female,Coffee,Food_and_beverages,78.31,10,39.155,822.255,19/1/2023,Wave Pay
756-01-7507,C-23-1-357,Female,Water Bottle,Sports_and_travel,20.38,5,5.095,106.995,29/1/2023,KBZ Pay
870-72-4431,C-23-1-358,Female,Phone Case,Electronic_accessories,99.19,6,29.757,624.897,30/1/2023,CB Pay
480-63-2856,C-23-1-359,Male,Water Bottle,Sports_and_travel,19.25,8,7.7,161.7,17/1/2023,Card
787-56-0757,C-23-1-360,Female,Juice,Food_and_beverages,80.36,4,16.072,337.512,5/1/2023,KBZ Pay
360-39-5055,C-23-1-361,Male,Backpack,Sports_and_travel,48.91,5,12.2275,256.7775,8/1/2023,Card
730-50-9884,C-23-1-362,Female,Cookies,Food_and_beverages,83.06,7,29.071,610.491,17/1/2023,Card
362-58-8315,C-23-1-363,Male,Scarf,Fashion_accessories,76.52,5,19.13,401.73,5/1/2023,KBZ Pay
565-80-5980,C-23-1-364,Female,Watch,Fashion_accessories,47.38,4,9.476,198.996,28/1/2023,CB Pay
225-32-0908,C-23-1-365,Female,Chips,Food_and_beverages,44.86,10,22.43,471.03,7/1/2023,KBZ Pay
512-91-0811,C-23-1-366,Male,Scarf,Fashion_accessories,89.75,1,4.4875,94.2375,6/1/2023,CB Pay
871-39-9221,C-23-1-367,Female,Tea,Food_and_beverages,12.45,6,3.735,78.435,6/1/2023,KBZ Pay
163-56-7055,C-23-1-368,Male,Watch,Fashion_accessories,48.71,1,2.4355,51.1455,1/1/2023,AYA Pay
189-98-2939,C-23-1-369,Male,Picture Frame,Home_and_lifestyle,78.55,9,35.3475,742.2975,18/1/2023,KBZ Pay
551-21-3069,C-23-1-370,Female,Body Lotion,Health_and_beauty,23.07,9,10.3815,218.0115,29/1/2023,AYA Pay
628-34-3388,C-23-1-371,Male,Face Wash,Health_and_beauty,27.38,6,8.214,172.494,11/1/2023,CB Pay
588-01-7461,C-23-1-372,Female,Watch,Fashion_accessories,33.98,9,15.291,321.111,20/1/2023,Card
861-77-0145,C-23-1-373,Male,Running Shoes,Sports_and_travel,81.97,10,40.985,860.685,25/1/2023,CB Pay
210-67-5886,C-23-1-374,Female,Body Lotion,Health_and_beauty,98.21,3,14.7315,309.3615,7/1/2023,CB Pay
237-01-6122,C-23-1-375,Female,Coffee,Food_and_beverages,80.79,9,36.3555,763.4655,12/1/2023,AYA Pay
225-98-1496,C-23-1-376,Female,Bracelet,Fashion_accessories,27.02,3,4.053,85.113,28/1/2023,Card
659-36-1684,C-23-1-377,Male,Yoga Mat,Sports_and_travel,57.12,7,19.992,419.832,18/1/2023,Cash
336-78-2147,C-23-1-378,Male,Gym Towel,Sports_and_travel,63.91,8,25.564,536.844,2/1/2023,Card
189-08-9157,C-23-1-379,Female,Juice,Food_and_beverages,31.73,9,14.2785,299.8485,26/1/2023,Wave Pay
663-86-9076,C-23-1-380,Female,Water Bottle,Sports_and_travel,68.54,8,27.416,575.736,1/1/2023,Cash
483-71-1164,C-23-1-381,Female,Water Bottle,Sports_and_travel,81.3,6,24.39,512.19,29/1/2023,Wave Pay
597-78-7908,C-23-1-382,Male,Wall Clock,Home_and_lifestyle,90.22,3,13.533,284.193,13/1/2023,Wave Pay
731-81-9469,C-23-1-383,Female,Cushion,Home_and_lifestyle,89.8,10,44.9,942.9,4/1/2023,Card
280-17-4359,C-23-1-384,Male,Lip Balm,Health_and_beauty,90.5,10,45.25,950.25,7/1/2023,CB Pay
338-65-2210,C-23-1-385,Female,Phone Case,Electronic_accessories,68.6,10,34.3,720.3,22/1/2023,Card
488-25-4221,C-23-1-386,Female,Cookies,Food_and_beverages,30.41,1,1.5205,31.9305,31/1/2023,Wave Pay
458-41-1477,C-23-1-387,Female,Phone Case,Electronic_accessories,46.26,6,13.878,291.438,25/1/2023,KBZ Pay
568-90-5112,C-23-1-388,Male,Candles,Home_and_lifestyle,66.14,4,13.228,277.788,20/1/2023,Cash
584-86-7256,C-23-1-389,Male,Wall Clock,Home_and_lifestyle,34.56,7,12.096,254.016,3/1/2023,Wave Pay
214-17-6927,C-23-1-390,Female,Cookies,Food_and_beverages,16.48,6,4.944,103.824,24/1/2023,Cash
400-89-4171,C-23-1-391,Female,Running Shoes,Sports_and_travel,80.97,8,32.388,680.148,25/1/2023,Wave Pay
894-41-5205,C-23-1-392,Female,USB Cable,Electronic_accessories,43.18,8,17.272,362.712,22/1/2023,AYA Pay
423-80-0988,C-23-1-393,Male,Face Wash,Health_and_beauty,76.4,2,7.64,160.44,18/1/2023,Cash
234-65-2137,C-23-1-394,Male,Coffee,Food_and_beverages,95.58,10,47.79,1003.59,4/1/2023,Cash
733-33-4967,C-23-1-395,Male,Candles,Home_and_lifestyle,20.85,8,8.34,175.14,19/1/2023,Cash
139-52-2867,C-23-1-396,Female,Juice,Food_and_beverages,22.51,7,7.8785,165.4485,13/1/2023,Cash
342-65-4817,C-23-1-397,Male,Sunscreen,Health_and_beauty,86.8,3,13.02,273.42,30/1/2023,AYA Pay
130-98-8941,C-23-1-398,Male,USB Cable,Electronic_accessories,64.26,7,22.491,472.311,21/1/2023,AYA Pay
434-83-9547,C-23-1-399,Male,Table Lamp,Home_and_lifestyle,38.47,8,15.388,323.148,20/1/2023,AYA Pay
824-88-3614,C-23-1-400,Male,Wall Clock,Home_and_lifestyle,34.31,8,13.724,288.204,13/1/2023,Card
593-65-1552,C-23-1-401,Female,Power Bank,Electronic_accessories,69.81,4,13.962,293.202,22/1/2023,KBZ Pay
286-43-6208,C-23-1-402,Female,Backpack,Sports_and_travel,87.8,9,39.51,829.71,7/1/2023,Cash
556-86-3144,C-23-1-403,Female,Cushion,Home_and_lifestyle,74.29,1,3.7145,78.0045,3/1/2023,Cash
848-24-9445,C-23-1-404,Male,Shampoo,Health_and_beauty,43.7,2,4.37,91.77,24/1/2023,Card
699-01-4164,C-23-1-405,Male,Bracelet,Fashion_accessories,41.5,4,8.3,174.3,29/1/2023,KBZ Pay
420-11-4919,C-23-1-406,Female,Sunglasses,Fashion_accessories,71.39,5,17.8475,374.7975,16/1/2023,Cash
606-80-4905,C-23-1-407,Female,Gym Towel,Sports_and_travel,19.15,6,5.745,120.645,2/1/2023,CB Pay
426-39-2418,C-23-1-408,Male,Tea,Food_and_beverages,61.41,7,21.4935,451.3635,24/1/2023,Cash
672-51-8681,C-23-1-409,Female,Tea,Food_and_beverages,66.65,9,29.9925,629.8425,18/1/2023,AYA Pay
263-87-5680,C-23-1-410,Female,Face Wash,Health_and_beauty,28.53,10,14.265,299.565,27/1/2023,Wave Pay
677-11-0152,C-23-1-411,Female,Shampoo,Health_and_beauty,93.26,9,41.967,881.307,31/1/2023,KBZ Pay
389-25-3394,C-23-1-412,Male,Running Shoes,Sports_and_travel,11.81,5,2.9525,62.0025,9/1/2023,Cash
279-62-1445,C-23-1-413,Female,Shampoo,Health_and_beauty,12.54,1,0.627,13.167,1/1/2023,AYA Pay
746-68-6593,C-23-1-414,Female,Yoga Mat,Sports_and_travel,87.16,2,8.716,183.036,27/1/2023,Card
583-72-1480,C-23-1-415,Male,Water Bottle,Sports_and_travel,37.06,4,7.412,155.652,25/1/2023,KBZ Pay
211-30-9270,C-23-1-416,Male,Running Shoes,Sports_and_travel,17.41,5,4.3525,91.4025,31/1/2023,CB Pay
755-12-3214,C-23-1-417,Female,Table Lamp,Home_and_lifestyle,44.22,5,11.055,232.155,12/1/2023,Cash
142-72-4741,C-23-1-418,Male,Picture Frame,Home_and_lifestyle,93.2,2,9.32,195.72,28/1/2023,Cash
662-47-5456,C-23-1-419,Male,Watch,Fashion_accessories,35.19,10,17.595,369.495,25/1/2023,CB Pay
883-17-4236,C-23-1-420,Female,Shampoo,Health_and_beauty,14.39,2,1.439,30.219,25/1/2023,Wave Pay
380-94-4661,C-23-1-421,Male,Tea,Food_and_beverages,65.94,4,13.188,276.948,13/1/2023,KBZ Pay
821-07-3596,C-23-1-422,Female,Sunglasses,Fashion_accessories,16.45,4,3.29,69.09,10/1/2023,Wave Pay
808-65-0703,C-23-1-423,Male,Hat,Fashion_accessories,35.47,4,7.094,148.974,23/1/2023,Cash
687-15-1097,C-23-1-424,Female,Scarf,Fashion_accessories,21.12,2,2.112,44.352,28/1/2023,Cash
526-86-8552,C-23-1-425,Female,Power Bank,Electronic_accessories,21.82,10,10.91,229.11,30/1/2023,Card
376-56-3573,C-23-1-426,Female,Table Lamp,Home_and_lifestyle,95.42,4,19.084,400.764,19/1/2023,Cash
537-72-0426,C-23-1-427,Male,Scarf,Fashion_accessories,70.99,10,35.495,745.395,6/1/2023,CB Pay
523-38-0215,C-23-1-428,Male,Yoga Mat,Sports_and_travel,37.0,1,1.85,38.85,10/1/2023,Card
593-95-4461,C-23-1-429,Male,Body Lotion,Health_and_beauty,74.86,1,3.743,78.603,13/1/2023,Cash
226-71-3580,C-23-1-430,Female,Hat,Fashion_accessories,23.75,9,10.6875,224.4375,23/1/2023,Wave Pay
558-80-4082,C-23-1-431,Male,Face Wash,Health_and_beauty,27.85,7,9.7475,204.6975,8/1/2023,Card
211-05-0490,C-23-1-432,Female,USB Cable,Electronic_accessories,51.92,5,12.98,272.58,25/1/2023,AYA Pay
727-75-6477,C-23-1-433,Male,Sunscreen,Health_and_beauty,28.84,4,5.768,121.128,13/1/2023,KBZ Pay
779-06-0012,C-23-1-434,Female,Lip Balm,Health_and_beauty,88.61,1,4.4305,93.0405,22/1/2023,Card
446-47-6729,C-23-1-435,Male,Earphones,Electronic_accessories,99.82,2,9.982,209.622,1/1/2023,CB Pay
735-06-4124,C-23-1-436,Male,Wall Clock,Home_and_lifestyle,48.61,1,2.4305,51.0405,28/1/2023,CB Pay
181-94-6432,C-23-1-437,Male,Face Wash,Health_and_beauty,69.33,2,6.933,145.593,23/1/2023,Cash
227-07-4446,C-23-1-438,Female,Earphones,Electronic_accessories,78.13,10,39.065,820.365,29/1/2023,AYA Pay
174-36-3675,C-23-1-439,Male,Juice,Food_and_beverages,99.37,2,9.937,208.677,16/1/2023,KBZ Pay
428-83-5800,C-23-1-440,Female,Water Bottle,Sports_and_travel,21.08,3,3.162,66.402,4/1/2023,Card
603-07-0961,C-23-1-441,Male,Chips,Food_and_beverages,74.79,5,18.6975,392.6475,23/1/2023,Cash
704-20-4138,C-23-1-442,Female,Bracelet,Fashion_accessories,29.67,7,10.3845,218.0745,22/1/2023,Card
787-15-1757,C-23-1-443,Male,Yoga Mat,Sports_and_travel,44.07,4,8.814,185.094,29/1/2023,Cash
649-11-3678,C-23-1-444,Female,Candles,Home_and_lifestyle,22.93,9,10.3185,216.6885,7/1/2023,Cash
622-20-1945,C-23-1-445,Female,Yoga Mat,Sports_and_travel,39.42,1,1.971,41.391,9/1/2023,Card
719-76-3868,C-23-1-446,Male,Wall Clock,Home_and_lifestyle,94.26,4,18.852,395.892,25/1/2023,Wave Pay
835-16-0096,C-23-1-447,Male,Chips,Food_and_beverages,14.7,5,3.675,77.175,15/1/2023,CB Pay
633-09-3463,C-23-1-448,Female,Candles,Home_and_lifestyle,47.65,3,7.1475,150.0975,21/1/2023,CB Pay
416-13-5917,C-23-1-449,Female,Sunglasses,Fashion_accessories,97.03,5,24.2575,509.4075,6/1/2023,KBZ Pay
725-96-3778,C-23-1-450,Female,Tea,Food_and_beverages,89.25,8,35.7,749.7,4/1/2023,AYA Pay
860-79-0874,C-23-1-451,Female,USB Cable,Electronic_accessories,99.3,10,49.65,1042.65,6/1/2023,KBZ Pay
320-49-6392,C-23-1-452,Female,Chips,Food_and_beverages,30.24,1,1.512,31.752,7/1/2023,Card
632-90-0281,C-23-1-453,Female,Cookies,Food_and_beverages,37.55,10,18.775,394.275,3/1/2023,KBZ Pay
554-42-2417,C-23-1-454,Female,Bracelet,Fashion_accessories,95.44,10,47.72,1002.12,13/1/2023,CB Pay
605-72-4132,C-23-1-455,Female,Lip Balm,Health_and_beauty,94.47,8,37.788,793.548,26/1/2023,CB Pay
471-41-2823,C-23-1-456,Male,Body Lotion,Health_and_beauty,99.79,2,9.979,209.559,4/1/2023,KBZ Pay
272-27-9238,C-23-1-457,Female,USB Cable,Electronic_accessories,41.24,4,8.248,173.208,14/1/2023,Wave Pay
834-25-9262,C-23-1-458,Female,Scarf,Fashion_accessories,81.68,4,16.336,343.056,11/1/2023,Cash
122-61-9553,C-23-1-459,Female,Gym Towel,Sports_and_travel,51.32,9,23.094,484.974,25/1/2023,KBZ Pay
613-59-9758,C-23-1-460,Female,Lip Balm,Health_and_beauty,14.36,10,7.18,150.78,20/1/2023,AYA Pay
730-70-9830,C-23-1-461,Female,Scarf,Fashion_accessories,70.11,6,21.033,441.693,10/1/2023,Cash
382-25-8917,C-23-1-462,Male,Cushion,Home_and_lifestyle,42.08,6,12.624,265.104,20/1/2023,KBZ Pay
743-88-1662,C-23-1-463,Male,Earphones,Electronic_accessories,95.49,7,33.4215,701.8515,9/1/2023,CB Pay
595-86-2894,C-23-1-464,Male,Yoga Mat,Sports_and_travel,96.98,4,19.396,407.316,6/1/2023,Wave Pay
462-78-5240,C-23-1-465,Female,Picture Frame,Home_and_lifestyle,26.61,2,2.661,55.881,31/1/2023,AYA Pay
153-58-4872,C-23-1-466,Female,Cookies,Food_and_beverages,74.89,4,14.978,314.538,30/1/2023,Cash
689-16-9784,C-23-1-467,Male,Cookies,Food_and_beverages,46.77,6,14.031,294.651,5/1/2023,Wave Pay
394-41-0748,C-23-1-468,Female,Phone Case,Electronic_accessories,54.07,9,24.3315,510.9615,4/1/2023,AYA Pay
541-89-9860,C-23-1-469,Female,Sunscreen,Health_and_beauty,80.48,3,12.072,253.512,24/1/2023,Cash
110-05-6330,C-23-1-470,Female,Cookies,Food_and_beverages,39.43,6,11.829,248.409,14/1/2023,CB Pay
651-61-0874,C-23-1-471,Male,Lip Balm,Health_and_beauty,46.22,4,9.244,194.124,12/1/2023,KBZ Pay
236-86-3015,C-23-1-472,Male,Chips,Food_and_beverages,13.98,1,0.699,14.679,14/1/2023,KBZ Pay
587-03-7455,C-23-1-473,Female,Picture Frame,Home_and_lifestyle,97.79,7,34.2265,718.7565,11/1/2023,Card
372-26-1506,C-23-1-474,Female,Sunscreen,Health_and_beauty,23.82,5,5.955,125.055,20/1/2023,Card
750-57-9686,C-23-1-475,Female,Chips,Food_and_beverages,45.38,4,9.076,190.596,6/1/2023,Cash
186-09-3669,C-23-1-476,Female,Running Shoes,Sports_and_travel,81.51,1,4.0755,85.5855,10/1/2023,AYA Pay
266-76-6436,C-23-1-477,Female,Candles,Home_and_lifestyle,38.6,3,5.79,121.59,31/1/2023,KBZ Pay
740-22-2500,C-23-1-478,Female,Sunscreen,Health_and_beauty,84.05,3,12.6075,264.7575,21/1/2023,CB Pay
271-88-8734,C-23-1-479,Female,Table Lamp,Home_and_lifestyle,97.21,10,48.605,1020.705,16/1/2023,KBZ Pay
489-64-4354,C-23-1-480,Male,Sunscreen,Health_and_beauty,16.28,1,0.814,17.094,29/1/2023,AYA Pay
574-57-9721,C-23-1-481,Male,Candles,Home_and_lifestyle,43.27,2,4.327,90.867,18/1/2023,Card
751-69-0068,C-23-1-482,Male,Candles,Home_and_lifestyle,99.24,9,44.658,937.818,10/1/2023,Wave Pay
257-73-1380,C-23-1-483,Male,Wall Clock,Home_and_lifestyle,82.93,4,16.586,348.306,31/1/2023,CB Pay
549-96-4200,C-23-1-484,Male,Lip Balm,Health_and_beauty,17.04,4,3.408,71.568,25/1/2023,Card
810-60-6344,C-23-1-485,Female,Tea,Food_and_beverages,40.86,8,16.344,343.224,15/1/2023,CB Pay
450-28-2866,C-23-1-486,Male,Tea,Food_and_beverages,17.44,5,4.36,91.56,4/1/2023,KBZ Pay
192-98-7397,C-23-1-487,Male,Phone Case,Electronic_accessories,12.78,1,0.639,13.419,14/1/2023,Wave Pay
235-46-8343,C-23-1-488,Male,Scarf,Fashion_accessories,27.66,10,13.83,290.43,6/1/2023,Cash
453-12-7053,C-23-1-489,Male,Earphones,Electronic_accessories,45.74,3,6.861,144.081,31/1/2023,Wave Pay
325-90-8763,C-23-1-490,Female,Lip Balm,Health_and_beauty,46.57,10,23.285,488.985,8/1/2023,Wave Pay
729-46-7422,C-23-1-491,Male,Candles,Home_and_lifestyle,35.89,1,1.7945,37.6845,9/1/2023,AYA Pay
639-76-1242,C-23-1-492,Male,Picture Frame,Home_and_lifestyle,40.52,5,10.13,212.73,9/1/2023,Card
326-71-2155,C-23-1-493,Female,Chips,Food_and_beverages,73.95,4,14.79,310.59,8/1/2023,KBZ Pay
320-32-8842,C-23-1-494,Female,Wall Clock,Home_and_lifestyle,22.62,1,1.131,23.751,6/1/2023,AYA Pay
878-30-2331,C-23-1-495,Female,Hat,Fashion_accessories,54.55,10,27.275,572.775,21/1/2023,CB Pay
440-59-5691,C-23-1-496,Female,Scarf,Fashion_accessories,37.15,7,13.0025,273.0525,20/1/2023,Card
746-19-0921,C-23-1-497,Male,Chips,Food_and_beverages,21.58,1,1.079,22.659,16/1/2023,CB Pay
233-34-0817,C-23-1-498,Female,Running Shoes,Sports_and_travel,98.84,1,4.942,103.782,8/1/2023,KBZ Pay
767-05-1286,C-23-1-499,Female,Water Bottle,Sports_and_travel,83.77,6,25.131,527.751,22/1/2023,Cash
598-47-9715,C-23-1-500,Male,Candles,Home_and_lifestyle,84.07,4,16.814,353.094,28/1/2023,Card
541-08-3113,C-23-1-501,Male,Water Bottle,Sports_and_travel,65.97,8,26.388,554.148,20/1/2023,KBZ Pay
246-11-3901,C-23-1-502,Female,Cookies,Food_and_beverages,32.8,10,16.4,344.4,4/1/2023,Wave Pay
493-65-6248,C-23-1-503,Female,Power Bank,Electronic_accessories,36.98,10,18.49,388.29,20/1/2023,AYA Pay
556-72-8512,C-23-1-504,Male,Watch,Fashion_accessories,22.96,1,1.148,24.108,3/1/2023,KBZ Pay
148-82-2527,C-23-1-505,Female,Charger,Electronic_accessories,12.12,10,6.06,127.26,2/1/2023,Wave Pay
556-97-7101,C-23-1-506,Female,Cushion,Home_and_lifestyle,63.22,2,6.322,132.762,10/1/2023,AYA Pay
862-59-8517,C-23-1-507,Female,Chips,Food_and_beverages,90.24,6,27.072,568.512,14/1/2023,Cash
573-98-8548,C-23-1-508,Female,Hat,Fashion_accessories,31.9,1,1.595,33.495,31/1/2023,KBZ Pay
620-02-2046,C-23-1-509,Male,Hat,Fashion_accessories,69.4,2,6.94,145.74,8/1/2023,KBZ Pay
602-80-9671,C-23-1-510,Female,Gym Towel,Sports_and_travel,15.95,6,4.785,100.485,24/1/2023,CB Pay
503-07-0930,C-23-1-511,Male,Coffee,Food_and_beverages,58.39,7,20.4365,429.1665,31/1/2023,AYA Pay
413-20-6708,C-23-1-512,Female,Charger,Electronic_accessories,51.47,1,2.5735,54.0435,31/1/2023,Card
521-18-7827,C-23-1-513,Male,Charger,Electronic_accessories,39.39,5,9.8475,206.7975,10/1/2023,CB Pay
600-38-9738,C-23-1-514,Male,Running Shoes,Sports_and_travel,71.92,5,17.98,377.58,8/1/2023,KBZ Pay
451-28-5717,C-23-1-515,Female,Power Bank,Electronic_accessories,83.17,6,24.951,523.971,24/1/2023,KBZ Pay
133-14-7229,C-23-1-516,Male,Charger,Electronic_accessories,62.87,2,6.287,132.027,30/1/2023,AYA Pay
236-27-1144,C-23-1-517,Female,Bracelet,Fashion_accessories,16.31,9,7.3395,154.1295,19/1/2023,Card
583-41-4548,C-23-1-518,Male,Body Lotion,Health_and_beauty,16.67,7,5.8345,122.5245,13/1/2023,Card
358-88-9262,C-23-1-519,Female,Yoga Mat,Sports_and_travel,87.48,6,26.244,551.124,23/1/2023,CB Pay
343-87-0864,C-23-1-520,Male,Chips,Food_and_beverages,75.88,1,3.794,79.674,26/1/2023,KBZ Pay
243-47-2663,C-23-1-521,Male,Sunscreen,Health_and_beauty,18.77,6,5.631,118.251,12/1/2023,Card
399-69-4630,C-23-1-522,Male,Picture Frame,Home_and_lifestyle,22.21,6,6.663,139.923,4/1/2023,Card
283-26-5248,C-23-1-523,Female,Lip Balm,Health_and_beauty,98.52,10,49.26,1034.46,28/1/2023,KBZ Pay
866-99-7614,C-23-1-524,Male,Yoga Mat,Sports_and_travel,89.2,10,44.6,936.6,28/1/2023,KBZ Pay
718-57-9773,C-23-1-525,Female,Chips,Food_and_beverages,49.33,10,24.665,517.965,7/1/2023,KBZ Pay
408-26-9866,C-23-1-526,Female,Earphones,Electronic_accessories,73.98,7,25.893,543.753,17/1/2023,AYA Pay
592-34-6155,C-23-1-527,Male,Watch,Fashion_accessories,31.77,4,6.354,133.434,23/1/2023,Wave Pay
390-31-6381,C-23-1-528,Male,Body Lotion,Health_and_beauty,27.22,3,4.083,85.743,13/1/2023,CB Pay
339-18-7061,C-23-1-529,Female,Water Bottle,Sports_and_travel,92.98,2,9.298,195.258,22/1/2023,Wave Pay
379-17-6588,C-23-1-530,Male,Bracelet,Fashion_accessories,59.61,10,29.805,625.905,14/1/2023,Cash
302-15-2162,C-23-1-531,Male,Sunscreen,Health_and_beauty,46.53,6,13.959,293.139,16/1/2023,Cash
788-07-8452,C-23-1-532,Female,Juice,Food_and_beverages,24.24,7,8.484,178.164,26/1/2023,Cash
123-35-4896,C-23-1-533,Female,Cushion,Home_and_lifestyle,46.66,9,20.997,440.937,31/1/2023,CB Pay
258-69-7810,C-23-1-534,Female,Table Lamp,Home_and_lifestyle,36.85,5,9.2125,193.4625,17/1/2023,CB Pay
219-61-4139,C-23-1-535,Male,Table Lamp,Home_and_lifestyle,83.08,1,4.154,87.234,31/1/2023,Cash
881-41-7302,C-23-1-536,Female,Watch,Fashion_accessories,64.99,1,3.2495,68.2395,4/1/2023,CB Pay
373-09-4567,C-23-1-537,Male,Shampoo,Health_and_beauty,77.56,10,38.78,814.38,15/1/2023,CB Pay
484-22-8230,C-23-1-538,Female,Body Lotion,Health_and_beauty,51.89,7,18.1615,381.3915,10/1/2023,AYA Pay
544-32-5024,C-23-1-539,Female,Watch,Fashion_accessories,49.79,4,9.958,209.118,12/1/2023,CB Pay
277-35-5865,C-23-1-540,Female,Cookies,Food_and_beverages,98.97,9,44.5365,935.2665,30/1/2023,Cash
284-54-4231,C-23-1-541,Male,Yoga Mat,Sports_and_travel,80.93,1,4.0465,84.9765,8/1/2023,Wave Pay
840-19-2096,C-23-1-542,Male,Chips,Food_and_beverages,87.91,5,21.9775,461.5275,6/1/2023,CB Pay
641-96-3695,C-23-1-543,Female,Earphones,Electronic_accessories,43.46,6,13.038,273.798,27/1/2023,Wave Pay
318-81-2368,C-23-1-544,Female,Shampoo,Health_and_beauty,46.2,1,2.31,48.51,27/1/2023,AYA Pay
155-45-3814,C-23-1-545,Female,Cushion,Home_and_lifestyle,88.55,8,35.42,743.82,14/1/2023,Card
131-15-8856,C-23-1-546,Female,Scarf,Fashion_accessories,72.52,8,29.008,609.168,16/1/2023,KBZ Pay
273-84-2164,C-23-1-547,Male,Watch,Fashion_accessories,12.05,5,3.0125,63.2625,1/1/2023,Card
778-89-7974,C-23-1-548,Male,Cushion,Home_and_lifestyle,70.21,6,21.063,442.323,6/1/2023,Cash
